src_claim_id,dst_claim_id,src_paper,src_kind,src_label,src_section,src_line_start,src_line_end,dst_paper,dst_kind,dst_label,dst_section,dst_line_start,dst_line_end
GLC4:remark:auto0034@L2986,GLC4:remark:r:coalg,GLC4,remark,,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",2986,2989,GLC4,remark,r:coalg,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3321,3354
GLC4:remark:auto0034@L2986,GLC4:theorem:t:BG via Op,GLC4,remark,,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",2986,2989,GLC4,theorem,t:BG via Op,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",2980,2984
GLC4:corollary:c:A=B,GLC4:theorem:t:BG via Op,GLC4,corollary,c:A=B,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3009,3013,GLC4,theorem,t:BG via Op,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",2980,2984
GLC4:corollary:c:BG is compact,GLC4:theorem:t:A G irred,GLC4,corollary,c:BG is compact,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3027,3029,GLC4,theorem,t:A G irred,Right adjoint as the dual,2292,2296
GLC4:proposition:p:finite monodromy,GLC4:corollary:c:A G irred,GLC4,proposition,p:finite monodromy,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3047,3050,GLC4,corollary,c:A G irred,Right adjoint as the dual,2285,2288
GLC4:proposition:p:finite monodromy,GLC4:corollary:c:A=B Op,GLC4,proposition,p:finite monodromy,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3047,3050,GLC4,corollary,c:A=B Op,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3019,3023
GLC4:proposition:p:finite monodromy,GLC4:theorem:t:A G irred,GLC4,proposition,p:finite monodromy,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3047,3050,GLC4,theorem,t:A G irred,Right adjoint as the dual,2292,2296
GLC4:proposition:p:finite monodromy,GLC4:theorem:t:BG via Op,GLC4,proposition,p:finite monodromy,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3047,3050,GLC4,theorem,t:BG via Op,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",2980,2984
GLC4:corollary:auto0040@L3166,GLC4:corollary:c:reduce to A irred,GLC4,corollary,,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3166,3168,GLC4,corollary,c:reduce to A irred,Summary of the Langlands functor,1753,1756
GLC4:remark:auto0043@L3199,GLC4:conjecture:c:oper contr,GLC4,remark,,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3199,3203,GLC4,conjecture,c:oper contr,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3195,3197
GLC4:remark:auto0044@L3205,GLC4:conjecture:c:oper contr,GLC4,remark,,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3205,3214,GLC4,conjecture,c:oper contr,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3195,3197
GLC4:remark:auto0046@L3226,GLC4:conjecture:c:oper contr,GLC4,remark,,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3226,3237,GLC4,conjecture,c:oper contr,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3195,3197
GLC4:remark:auto0046@L3226,GLC4:theorem:t:BG via Op,GLC4,remark,,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3226,3237,GLC4,theorem,t:BG via Op,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",2980,2984
GLC4:theorem:t:up and down opers,GLC4:theorem:t:BG via Op,GLC4,theorem,t:up and down opers,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3271,3274,GLC4,theorem,t:BG via Op,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",2980,2984
GLC4:remark:r:coalg,GLC4:proposition:p:Ran emb,GLC4,remark,r:coalg,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3321,3354,GLC4,proposition,p:Ran emb,Proof of \thmref{t:up and down opers},3412,3418
GLC4:remark:r:coalg,GLC4:proposition:p:dr to plain,GLC4,remark,r:coalg,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3321,3354,GLC4,proposition,p:dr to plain,Proof of \thmref{t:up and down opers},3386,3390
GLC4:remark:r:coalg,GLC4:theorem:t:BG via Op,GLC4,remark,r:coalg,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3321,3354,GLC4,theorem,t:BG via Op,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",2980,2984
GLC4:remark:r:coalg,GLC4:theorem:t:up and down opers,GLC4,remark,r:coalg,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3321,3354,GLC4,theorem,t:up and down opers,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3271,3274
GLC4:remark:auto0050@L3392,GLC4:proposition:p:dr to plain,GLC4,remark,,Proof of \thmref{t:up and down opers},3392,3395,GLC4,proposition,p:dr to plain,Proof of \thmref{t:up and down opers},3386,3390
GLC4:proposition:p:Ran emb,GLC4:proposition:p:dr to plain,GLC4,proposition,p:Ran emb,Proof of \thmref{t:up and down opers},3412,3418,GLC4,proposition,p:dr to plain,Proof of \thmref{t:up and down opers},3386,3390
GLC4:proposition:p:Ran emb,GLC4:theorem:t:up and down opers,GLC4,proposition,p:Ran emb,Proof of \thmref{t:up and down opers},3412,3418,GLC4,theorem,t:up and down opers,"The expression for \texorpdfstring{$\CA_{G,\on{irred}}$}{AGirred} via opers",3271,3274
GLC4:proposition:p:ind oblv YZ,GLC4:proposition:p:Ran emb,GLC4,proposition,p:ind oblv YZ,Proof of \thmref{t:up and down opers},3619,3624,GLC4,proposition,p:Ran emb,Proof of \thmref{t:up and down opers},3412,3418
GLC4:proposition:p:ind oblv YZ,GLC4:proposition:p:ind oblv Op,GLC4,proposition,p:ind oblv YZ,Proof of \thmref{t:up and down opers},3619,3624,GLC4,proposition,p:ind oblv Op,Proof of \thmref{t:up and down opers},3534,3538
GLC4:remark:r:QCoh* as a sheaf of cats,GLC4:proposition:p:Ran emb,GLC4,remark,r:QCoh* as a sheaf of cats,Proof of \thmref{t:up and down opers},3772,3791,GLC4,proposition,p:Ran emb,Proof of \thmref{t:up and down opers},3412,3418
GLC4:remark:r:QCoh* as a sheaf of cats,GLC4:proposition:p:dr to plain,GLC4,remark,r:QCoh* as a sheaf of cats,Proof of \thmref{t:up and down opers},3772,3791,GLC4,proposition,p:dr to plain,Proof of \thmref{t:up and down opers},3386,3390
GLC4:proposition:p:Ran emb abs abs,GLC4:proposition:p:Ran emb,GLC4,proposition,p:Ran emb abs abs,Proof of \thmref{t:up and down opers},3927,3933,GLC4,proposition,p:Ran emb,Proof of \thmref{t:up and down opers},3412,3418
GLC4:proposition:p:Ran emb abs rel,GLC4:proposition:p:Ran emb,GLC4,proposition,p:Ran emb abs rel,Proof of \thmref{t:up and down opers},4056,4066,GLC4,proposition,p:Ran emb,Proof of \thmref{t:up and down opers},3412,3418
GLC4:proposition:p:Ran emb abs rel,GLC4:proposition:p:ind oblv YZ,GLC4,proposition,p:Ran emb abs rel,Proof of \thmref{t:up and down opers},4056,4066,GLC4,proposition,p:ind oblv YZ,Proof of \thmref{t:up and down opers},3619,3624
GLC4:proposition:p:Ran emb abs rel,GLC4:remark:r:apply paradigm,GLC4,proposition,p:Ran emb abs rel,Proof of \thmref{t:up and down opers},4056,4066,GLC4,remark,r:apply paradigm,Proof of \thmref{t:up and down opers},4038,4044
GLC4:lemma:l:str reflects,GLC4:proposition:p:ind oblv YZ,GLC4,lemma,l:str reflects,Proof of \propref{p:ind oblv YZ},4253,4262,GLC4,proposition,p:ind oblv YZ,Proof of \thmref{t:up and down opers},3619,3624
GLC4:remark:auto0064@L4455,GLC4:theorem:t:Nick x,GLC4,remark,,Proof of \propref{p:ind oblv YZ},4455,4458,GLC4,theorem,t:Nick x,Proof of \propref{p:ind oblv YZ},4444,4453
GLC4:theorem:t:Nick fam,GLC4:proposition:p:conn autom,GLC4,theorem,t:Nick fam,Proof of \propref{p:ind oblv YZ},4502,4514,GLC4,proposition,p:conn autom,Proof of \propref{p:ind oblv YZ},4367,4372
GLC4:lemma:l:cofinal,GLC4:lemma:l:str reflects,GLC4,lemma,l:cofinal,Proof of \propref{p:ind oblv YZ},4538,4542,GLC4,lemma,l:str reflects,Proof of \propref{p:ind oblv YZ},4253,4262
GLC4:lemma:l:cofinal,GLC4:proposition:p:conn autom,GLC4,lemma,l:cofinal,Proof of \propref{p:ind oblv YZ},4538,4542,GLC4,proposition,p:conn autom,Proof of \propref{p:ind oblv YZ},4367,4372
GLC4:lemma:l:cofinal,GLC4:theorem:t:Nick fam,GLC4,lemma,l:cofinal,Proof of \propref{p:ind oblv YZ},4538,4542,GLC4,theorem,t:Nick fam,Proof of \propref{p:ind oblv YZ},4502,4514
GLC4:lemma:l:cofinal initial,GLC4:lemma:l:cofinal,GLC4,lemma,l:cofinal initial,Proof of \propref{p:ind oblv YZ},4586,4592,GLC4,lemma,l:cofinal,Proof of \propref{p:ind oblv YZ},4538,4542
GLC4:lemma:l:cofinal initial,GLC4:proposition:p:Ran emb abs abs,GLC4,lemma,l:cofinal initial,Proof of \propref{p:ind oblv YZ},4586,4592,GLC4,proposition,p:Ran emb abs abs,Proof of \thmref{t:up and down opers},3927,3933
GLC4:lemma:l:cofinal initial,GLC4:proposition:p:conn autom,GLC4,lemma,l:cofinal initial,Proof of \propref{p:ind oblv YZ},4586,4592,GLC4,proposition,p:conn autom,Proof of \propref{p:ind oblv YZ},4367,4372
GLC4:lemma:l:cofinal initial,GLC4:theorem:t:Nick fam,GLC4,lemma,l:cofinal initial,Proof of \propref{p:ind oblv YZ},4586,4592,GLC4,theorem,t:Nick fam,Proof of \propref{p:ind oblv YZ},4502,4514
GLC4:lemma:l:cofinal initial,GLC4:theorem:t:Nick x,GLC4,lemma,l:cofinal initial,Proof of \propref{p:ind oblv YZ},4586,4592,GLC4,theorem,t:Nick x,Proof of \propref{p:ind oblv YZ},4444,4453
GLC4:proposition:p:Ran emb unital,GLC4:proposition:p:Ran emb abs abs,GLC4,proposition,p:Ran emb unital,Proof of \propref{p:Ran emb abs abs},5007,5012,GLC4,proposition,p:Ran emb abs abs,Proof of \thmref{t:up and down opers},3927,3933
GLC4:proposition:p:Ran emb unital local,GLC4:proposition:p:Ran emb unital,GLC4,proposition,p:Ran emb unital local,Proof of \propref{p:Ran emb abs abs},5139,5149,GLC4,proposition,p:Ran emb unital,Proof of \propref{p:Ran emb abs abs},5007,5012
GLC4:proposition:p:fact hom,GLC4:proposition:p:Ran emb unital local,GLC4,proposition,p:fact hom,Proof of \propref{p:Ran emb abs abs},5357,5400,GLC4,proposition,p:Ran emb unital local,Proof of \propref{p:Ran emb abs abs},5139,5149
GLC4:lemma:l:inherit,GLC4:proposition:p:Ran emb unital local,GLC4,lemma,l:inherit,Proof of \propref{p:Ran emb abs abs},5562,5571,GLC4,proposition,p:Ran emb unital local,Proof of \propref{p:Ran emb abs abs},5139,5149
GLC4:lemma:l:inherit,GLC4:proposition:p:fact hom,GLC4,lemma,l:inherit,Proof of \propref{p:Ran emb abs abs},5562,5571,GLC4,proposition,p:fact hom,Proof of \propref{p:Ran emb abs abs},5357,5400
GLC4:proposition:p:diag cofinal,GLC4:proposition:p:Ran emb abs abs,GLC4,proposition,p:diag cofinal,Proof of \propref{p:Ran emb abs abs},5597,5606,GLC4,proposition,p:Ran emb abs abs,Proof of \thmref{t:up and down opers},3927,3933
GLC4:proposition:p:diag cofinal,GLC4:proposition:p:Ran emb abs rel,GLC4,proposition,p:diag cofinal,Proof of \propref{p:Ran emb abs abs},5597,5606,GLC4,proposition,p:Ran emb abs rel,Proof of \thmref{t:up and down opers},4056,4066
GLC4:proposition:p:diag cofinal,GLC4:proposition:p:Ran emb unital local,GLC4,proposition,p:diag cofinal,Proof of \propref{p:Ran emb abs abs},5597,5606,GLC4,proposition,p:Ran emb unital local,Proof of \propref{p:Ran emb abs abs},5139,5149
GLC4:corollary:c:loc unital bis,GLC4:proposition:p:Gamma ff,GLC4,corollary,c:loc unital bis,Proof of \propref{p:Ran emb abs rel},5852,5856,GLC4,proposition,p:Gamma ff,Summary of the Langlands functor,1212,1216
GLC4:remark:auto0076@L5873,GLC4:proposition:p:Ran emb abs rel,GLC4,remark,,Proof of \propref{p:Ran emb abs rel},5873,5876,GLC4,proposition,p:Ran emb abs rel,Proof of \thmref{t:up and down opers},4056,4066
GLC4:remark:auto0076@L5873,GLC4:proposition:p:Ran emb unital local,GLC4,remark,,Proof of \propref{p:Ran emb abs rel},5873,5876,GLC4,proposition,p:Ran emb unital local,Proof of \propref{p:Ran emb abs abs},5139,5149
GLC4:remark:auto0076@L5873,GLC4:proposition:p:fact hom,GLC4,remark,,Proof of \propref{p:Ran emb abs rel},5873,5876,GLC4,proposition,p:fact hom,Proof of \propref{p:Ran emb abs abs},5357,5400
GLC4:remark:auto0076@L5873,GLC4:proposition:p:loc unital,GLC4,remark,,Proof of \propref{p:Ran emb abs rel},5873,5876,GLC4,proposition,p:loc unital,Proof of \propref{p:Ran emb abs rel},5824,5832
GLC4:remark:auto0076@L5873,GLC4:proposition:p:loc unital fund,GLC4,remark,,Proof of \propref{p:Ran emb abs rel},5873,5876,GLC4,proposition,p:loc unital fund,Proof of \propref{p:Ran emb abs rel},5843,5848
GLC4:corollary:c:fact hom rel,GLC4:proposition:p:loc unital fund,GLC4,corollary,c:fact hom rel,Proof of \propref{p:Ran emb abs rel},6188,6191,GLC4,proposition,p:loc unital fund,Proof of \propref{p:Ran emb abs rel},5843,5848
GLC5:remark:auto0001@L981,GLC5:corollary:c:sc,GLC5,remark,,Introduction,981,997,GLC5,corollary,c:sc,Reduction to the case when \texorpdfstring{$G$}{G} is almost simple and simply-connected,2143,2146
GLC5:remark:auto0001@L981,GLC5:remark:r:not 1 aff,GLC5,remark,,Introduction,981,997,GLC5,remark,r:not 1 aff,2-Fourier-Mukai transform of the automorphic category,4279,4295
GLC5:remark:auto0001@L981,GLC5:theorem:t:Hecke Z 0,GLC5,remark,,Introduction,981,997,GLC5,theorem,t:Hecke Z 0,The core of the proof,3000,3005
GLC5:remark:auto0001@L981,GLC5:theorem:t:Hecke Z 1,GLC5,remark,,Introduction,981,997,GLC5,theorem,t:Hecke Z 1,The core of the proof,3011,3017
GLC5:remark:auto0004@L1964,GLC5:proposition:p:alm isogeny,GLC5,remark,,Reduction to the case when \texorpdfstring{$G$}{G} is almost simple and simply-connected,1964,1972,GLC5,proposition,p:alm isogeny,Reduction to the case when \texorpdfstring{$G$}{G} is almost simple and simply-connected,1724,1734
GLC5:theorem:t:change group 2,GLC5:proposition:p:change group 1,GLC5,theorem,t:change group 2,Reduction to the case when \texorpdfstring{$G$}{G} is almost simple and simply-connected,2096,2102,GLC5,proposition,p:change group 1,Reduction to the case when \texorpdfstring{$G$}{G} is almost simple and simply-connected,2083,2087
GLC5:corollary:c:sc,GLC5:theorem:t:change group 2,GLC5,corollary,c:sc,Reduction to the case when \texorpdfstring{$G$}{G} is almost simple and simply-connected,2143,2146,GLC5,theorem,t:change group 2,Reduction to the case when \texorpdfstring{$G$}{G} is almost simple and simply-connected,2096,2102
GLC5:lemma:l:comps that arise,GLC5:theorem:t:Hecke Z 0,GLC5,lemma,l:comps that arise,Reduction to the case when \texorpdfstring{$G$}{G} is almost simple and simply-connected,2296,2299,GLC5,theorem,t:Hecke Z 0,The core of the proof,3000,3005
GLC5:proposition:p:neutral,GLC5:corollary:c:sc,GLC5,proposition,p:neutral,Reduction to the case when \texorpdfstring{$G$}{G} is almost simple and simply-connected,2376,2381,GLC5,corollary,c:sc,Reduction to the case when \texorpdfstring{$G$}{G} is almost simple and simply-connected,2143,2146
GLC5:proposition:p:neutral,GLC5:theorem:t:change group 2,GLC5,proposition,p:neutral,Reduction to the case when \texorpdfstring{$G$}{G} is almost simple and simply-connected,2376,2381,GLC5,theorem,t:change group 2,Reduction to the case when \texorpdfstring{$G$}{G} is almost simple and simply-connected,2096,2102
GLC5:proposition:p:genus 1,GLC5:theorem:t:pi 1 LS,GLC5,proposition,p:genus 1,Low genus cases,2525,2528,GLC5,theorem,t:pi 1 LS,Calculation of the fundamental group,2774,2778
GLC5:lemma:l:every torsor,GLC5:proposition:p:pi 1 Bun,GLC5,lemma,l:every torsor,Calculation of the fundamental group,2728,2731,GLC5,proposition,p:pi 1 Bun,Calculation of the fundamental group,2643,2646
GLC5:theorem:t:pi 1 LS,GLC5:proposition:p:pi 1 Bun,GLC5,theorem,t:pi 1 LS,Calculation of the fundamental group,2774,2778,GLC5,proposition,p:pi 1 Bun,Calculation of the fundamental group,2643,2646
GLC5:corollary:c:pi 1 LS,GLC5:theorem:t:pi 1 LS,GLC5,corollary,c:pi 1 LS,Calculation of the fundamental group,2783,2788,GLC5,theorem,t:pi 1 LS,Calculation of the fundamental group,2774,2778
GLC5:proposition:p:compl 1,GLC5:theorem:t:pi 1 LS,GLC5,proposition,p:compl 1,Calculation of the fundamental group,2798,2801,GLC5,theorem,t:pi 1 LS,Calculation of the fundamental group,2774,2778
GLC5:remark:auto0019@L2803,GLC5:proposition:p:compl 1,GLC5,remark,,Calculation of the fundamental group,2803,2813,GLC5,proposition,p:compl 1,Calculation of the fundamental group,2798,2801
GLC5:remark:auto0019@L2803,GLC5:proposition:p:pi 1 Bun,GLC5,remark,,Calculation of the fundamental group,2803,2813,GLC5,proposition,p:pi 1 Bun,Calculation of the fundamental group,2643,2646
GLC5:remark:auto0019@L2803,GLC5:theorem:t:pi 1 LS,GLC5,remark,,Calculation of the fundamental group,2803,2813,GLC5,theorem,t:pi 1 LS,Calculation of the fundamental group,2774,2778
GLC5:proposition:p:conn on stable bundles,GLC5:corollary:c:compl 2,GLC5,proposition,p:conn on stable bundles,Calculation of the fundamental group,2835,2840,GLC5,corollary,c:compl 2,The core of the proof,3113,3116
GLC5:proposition:p:conn on stable bundles,GLC5:proposition:p:compl 1,GLC5,proposition,p:conn on stable bundles,Calculation of the fundamental group,2835,2840,GLC5,proposition,p:compl 1,Calculation of the fundamental group,2798,2801
GLC5:proposition:p:conn on stable bundles,GLC5:theorem:t:end Poinc vac b,GLC5,proposition,p:conn on stable bundles,Calculation of the fundamental group,2835,2840,GLC5,theorem,t:end Poinc vac b,The core of the proof,3068,3071
GLC5:proposition:p:conn on stable bundles,GLC5:theorem:t:pi 1 LS,GLC5,proposition,p:conn on stable bundles,Calculation of the fundamental group,2835,2840,GLC5,theorem,t:pi 1 LS,Calculation of the fundamental group,2774,2778
GLC5:theorem:t:end Poinc vac a',GLC5:theorem:t:end Poinc vac a,GLC5,theorem,t:end Poinc vac a',The core of the proof,3054,3056,GLC5,theorem,t:end Poinc vac a,The core of the proof,3045,3049
GLC5:theorem:t:end Poinc vac b,GLC5:theorem:t:end Poinc vac a,GLC5,theorem,t:end Poinc vac b,The core of the proof,3068,3071,GLC5,theorem,t:end Poinc vac a,The core of the proof,3045,3049
GLC5:proposition:p:compl 2,GLC5:corollary:c:LS CM,GLC5,proposition,p:compl 2,The core of the proof,3102,3105,GLC5,corollary,c:LS CM,The core of the proof,3094,3096
GLC5:corollary:c:compl 2,GLC5:proposition:p:compl 2,GLC5,corollary,c:compl 2,The core of the proof,3113,3116,GLC5,proposition,p:compl 2,The core of the proof,3102,3105
GLC5:proposition:p:A irred,GLC5:corollary:c:LS CM,GLC5,proposition,p:A irred,The core of the proof,3129,3133,GLC5,corollary,c:LS CM,The core of the proof,3094,3096
GLC5:proposition:p:A irred,GLC5:corollary:c:pi 1 LS,GLC5,proposition,p:A irred,The core of the proof,3129,3133,GLC5,corollary,c:pi 1 LS,Calculation of the fundamental group,2783,2788
GLC5:proposition:p:A irred,GLC5:corollary:c:sc,GLC5,proposition,p:A irred,The core of the proof,3129,3133,GLC5,corollary,c:sc,Reduction to the case when \texorpdfstring{$G$}{G} is almost simple and simply-connected,2143,2146
GLC5:proposition:p:A irred,GLC5:proposition:p:compl 2,GLC5,proposition,p:A irred,The core of the proof,3129,3133,GLC5,proposition,p:compl 2,The core of the proof,3102,3105
GLC5:remark:auto0033@L3238,GLC5:corollary:c:end Poinc vac a,GLC5,remark,,The core of the proof,3238,3242,GLC5,corollary,c:end Poinc vac a,The core of the proof,3060,3062
GLC5:remark:auto0033@L3238,GLC5:theorem:t:Hecke Z 0,GLC5,remark,,The core of the proof,3238,3242,GLC5,theorem,t:Hecke Z 0,The core of the proof,3000,3005
GLC5:remark:auto0033@L3238,GLC5:theorem:t:Hecke Z 1,GLC5,remark,,The core of the proof,3238,3242,GLC5,theorem,t:Hecke Z 1,The core of the proof,3011,3017
GLC5:remark:auto0033@L3238,GLC5:theorem:t:end Poinc vac a,GLC5,remark,,The core of the proof,3238,3242,GLC5,theorem,t:end Poinc vac a,The core of the proof,3045,3049
GLC5:remark:auto0033@L3238,GLC5:theorem:t:end Poinc vac a',GLC5,remark,,The core of the proof,3238,3242,GLC5,theorem,t:end Poinc vac a',The core of the proof,3054,3056
GLC5:remark:auto0033@L3238,GLC5:theorem:t:end Poinc vac b,GLC5,remark,,The core of the proof,3238,3242,GLC5,theorem,t:end Poinc vac b,The core of the proof,3068,3071
GLC5:remark:auto0035@L3415,GLC5:corollary:c:O on LS,GLC5,remark,,The core of the proof,3415,3418,GLC5,corollary,c:O on LS,The core of the proof,3409,3413
GLC5:remark:auto0036@L3420,GLC5:corollary:c:O on LS,GLC5,remark,,The core of the proof,3420,3423,GLC5,corollary,c:O on LS,The core of the proof,3409,3413
GLC5:remark:auto0036@L3420,GLC5:theorem:t:end Poinc vac b',GLC5,remark,,The core of the proof,3420,3423,GLC5,theorem,t:end Poinc vac b',The core of the proof,3076,3079
GLC5:corollary:auto0037@L3429,GLC5:proposition:p:compl 1,GLC5,corollary,,The core of the proof,3429,3431,GLC5,proposition,p:compl 1,Calculation of the fundamental group,2798,2801
