claim_id,paper_key,env,kind,opt_title,label,section,subsection,subsubsection,statement_preview,statement_sha256,tex_file,line_start,line_end
GLC5:lemma:l:every torsor,GLC5,lem,lemma,,l:every torsor,Calculation of the fundamental group,,,\label{l:every torsor} Every $\mu_\infty$-torsor on every connected component of $\on{Ge}_{\pi_1(\cG)}(X)$ is the restriction of $\CL_{\CP_{Z_G}}$ for some $\CP_{Z_G}$.,f532bd4c2da6e4602cf2e25b0269247d595a8e57385443a920862aa2c075c6f3,gaits5.tex,2728,2731
GLC5:theorem:t:pi 1 LS,GLC5,thm,theorem,,t:pi 1 LS,Calculation of the fundamental group,,,"\label{t:pi 1 LS} Assume that $g\geq 2$, and if $g=2$, then its root system does not have $A_1$ factors. Then the map \eqref{e:LS irred to Bun} induces an isomorphism on the $\tau_{\leq 1}$ truncations of \'etale homotopy types.",d4ace83d3ccb821539ee7202c3205552fbeaacfb902ea37310313c5bac3c71a4,gaits5.tex,2774,2778
GLC5:corollary:c:pi 1 LS,GLC5,cor,corollary,,c:pi 1 LS,Calculation of the fundamental group,,,"\label{c:pi 1 LS} For every connected component of $\LS_\cG^{\on{irred}}$, every \'etale local system of $k$-vector spaces on it splits as a direct sum of 1-dimensional ones. Each of the latter is isomorphic to the restriction of $\CL_{\CP_{Z_G}}$ for some $\CP_{Z_G}\in \Bun_{Z_G…",843ae424e08b63ed5b3e3fae171c77769213fe34f38c0edb7d6d8c953e166e5d,gaits5.tex,2783,2788
GLC5:proposition:p:compl 1,GLC5,prop,proposition,,p:compl 1,Calculation of the fundamental group,,,"\label{p:compl 1} Under the assumptions on $G$ and $g$ specified in \thmref{t:pi 1 LS}, the complement of $\Bun_\cG^{\on{stbl}}$ in $\Bun_\cG$ has codimension $\geq 2$.",cb726f0665d323d5b69e36d7468110e2865fc27534a6ac15cdd332e7b09935c4,gaits5.tex,2798,2801
GLC5:remark:auto0019@L2803,GLC5,rem,remark,,,Calculation of the fundamental group,,,"Statements of this type are classical in the literature of $\Bun_G$; they begin with \cite[Sect. 9]{NR}. The literature we found concerned coarse moduli spaces instead of moduli stacks, so we include the argument for \propref{p:compl 1} in \secref{ss:proof of compl 1}. There are…",27309d18cc9768a776f24fb9caf3b10f13ff6507d5376b3182b5019bde655b18,gaits5.tex,2803,2813
GLC5:proposition:p:conn on stable bundles,GLC5,prop,proposition,,p:conn on stable bundles,Calculation of the fundamental group,,,\label{p:conn on stable bundles} The map $$\LS_\cG^{\on{stbl}}\to \Bun_\cG^{\on{stbl}}$$ is smooth and surjective. The fibers of this map are affine spaces.,c36521f5a87b0d2edc7073fdd8c49dadb15413eb7991a2d1a22d99750c6d24d9,gaits5.tex,2835,2840
GLC5:theorem:t:Hecke Z 0,GLC5,thm,theorem,,t:Hecke Z 0,The core of the proof,,,"\label{t:Hecke Z 0} For $\alpha\in (Z_G)^\vee$ as above, the idempotent $$\CO_{\LS_{\cG,\alpha}}\otimes (-):\Dmod_{\frac{1}{2}}(\Bun_G)\to \Dmod_{\frac{1}{2}}(\Bun_G),$$ where $\otimes$ denotes the spectral action of $\QCoh(\LS_\cG)$ on $\Dmod_{\frac{1}{2}}(\Bun_G)$, identifies c…",39fb51932434cf8dd72bad6537914b8ae4210b5f451cc47314f13829e5bf37c3,gaits5.tex,3000,3005
GLC5:theorem:t:Hecke Z 1,GLC5,thm,theorem,,t:Hecke Z 1,The core of the proof,,,"\label{t:Hecke Z 1} For $\CP_{Z_G}\in \Bun_{Z_G}$ and the corresponding $\CL_{\CP_{Z_G}}\in \QCoh(\LS_\cG)$, the functor $$\CL^{\otimes -1}_{\CP_{Z_G}}\otimes(-):\Dmod_{\frac{1}{2}}(\Bun_G)\to \Dmod_{\frac{1}{2}}(\Bun_G),$$ where $\otimes$ denotes the spectral action of $\QCoh(\L…",b227058477e17634ff0c25b19426f1555d22054dd5e95b20f71d2990465ed94c,gaits5.tex,3011,3017
GLC5:theorem:t:end Poinc vac a,GLC5,thm,theorem,,t:end Poinc vac a,The core of the proof,,,"\label{t:end Poinc vac a} For every $\alpha$, the map $$k\to H^0(\CEnd(\on{Poinc}^{\on{Vac}}_{G,!,\alpha}))$$ is an isomorphism.",172dad55302914d208ce57e530c1924191a3cf301627898973f9d1c5d1d8fd22,gaits5.tex,3045,3049
GLC5:theorem:t:end Poinc vac a',GLC5,thm,theorem,,t:end Poinc vac a',The core of the proof,,,"\label{t:end Poinc vac a'} $H^i(\CEnd(\on{Poinc}^{\on{Vac,glob}}_{G,!}))=0$ for $i\neq 0$.",f525a677a19cea6672eae6c77af409b75510183e608925b87e5c4d1bcc3a5ea0,gaits5.tex,3054,3056
GLC5:corollary:c:end Poinc vac a,GLC5,cor,corollary,,c:end Poinc vac a,The core of the proof,,,"\label{c:end Poinc vac a} $\dim\left(H^0(\CEnd(\on{Poinc}^{\on{Vac,glob}}_{G,!}))\right)=|Z_G|$.",e849870ed86d33237d0cbc67ad26f559158a589c8ee8bc011123b3de74dfac7a,gaits5.tex,3060,3062
GLC5:theorem:t:end Poinc vac b,GLC5,thm,theorem,,t:end Poinc vac b,The core of the proof,,,"\label{t:end Poinc vac b} For a non-trivial $\CP_{Z_G}\in \Dmod_{\frac{1}{2}}(\Bun_G)$, $$H^0\left(\CHom(\on{Poinc}^{\on{Vac,glob}}_{G,!},\CP_{Z_G}\cdot \on{Poinc}^{\on{Vac,glob}}_{G,!})\right)=0.$$",3ba7f71ffc3196ca52da727726f06a6885cb6d2433e1d657042f75d756a1e025,gaits5.tex,3068,3071
GLC5:theorem:t:end Poinc vac b',GLC5,thm,theorem,,t:end Poinc vac b',The core of the proof,,,"\label{t:end Poinc vac b'} For a non-trivial $\CP_{Z_G}\in \Dmod_{\frac{1}{2}}(\Bun_G)$, $$\CHom(\on{Poinc}^{\on{Vac,glob}}_{G,!},\CP_{Z_G}\cdot \on{Poinc}^{\on{Vac,glob}}_{G,!})=0.$$",3f9602c8a7111e797c806bb574b6e23bcb9b28ddc63aa7f7d2871e3a0afe1816,gaits5.tex,3076,3079
GLC5:theorem:t:LS CM,GLC5,thm,theorem,,t:LS CM,The core of the proof,,,\label{t:LS CM} The stack $\LS_\cG$ is a classical locally complete intersection of dimension $$\dim(\fg)\cdot 2(g-1).$$,02e2685ec19609f811983d653530f1a543baf614e3eae04ca296b04ef8b77176,gaits5.tex,3089,3092
GLC5:corollary:c:LS CM,GLC5,cor,corollary,,c:LS CM,The core of the proof,,,\label{c:LS CM} The stack $\LS_\cG$ is Cohen-Macaulay of dimension $\dim(\fg)\cdot 2(g-1)$.,85ed24337a43bdc4b2aa6b317b4ea55e43dd6b38d1557d46c96101591c4588d1,gaits5.tex,3094,3096
GLC5:proposition:p:compl 2,GLC5,prop,proposition,,p:compl 2,The core of the proof,,,"\label{p:compl 2} Excluding the case of $g=2$ with the root system of $G$ containing an $A_1$ factor, the complement to $\LS_\cG^{\on{irred}}$ in $\LS_\cG$ has codimension $\geq 2$.",ce855d1563cedb586671952e09be9032a88399c6e7b2fc94903bd57d7835bcd3,gaits5.tex,3102,3105
GLC5:corollary:c:compl 2,GLC5,cor,corollary,,c:compl 2,The core of the proof,,,\label{c:compl 2} The embedding $\LS^{\on{irred}}_\cG\hookrightarrow \LS_\cG$ induces a bijection between the sets of connected components.,9fdcf785c5e2eec0221ae4e90dbf425af705f8b636038ee4f494e79b73e493e5,gaits5.tex,3113,3116
GLC5:proposition:p:A irred,GLC5,prop,proposition,,p:A irred,The core of the proof,,,"\label{p:A irred} The restriction of $\CA_{G,\on{irred}}$ to every connected component is isomorphic to a direct sum of lines bundles, each of which is a restriction of some $\CL_{\CP_{Z_G}}$ (see \secref{sss:L P Z G}).",a4eb93181d98d6b340233c9f4f57235cb01ed38ab05ea4cbebbe41fb968b395f,gaits5.tex,3129,3133
GLC5:remark:auto0033@L3238,GLC5,rem,remark,,,The core of the proof,,,"Note that the last step in the above argument shows that the map $$\CO_{\LS_\cG} \to \jmath_*(\CO_{\LS^{\on{irred}}_\cG})$$ also induces an isomorphism at the level of $H^0(\Gamma(\LS_\cG,-))$.",504e6a7474b29d6bf9413b0e186b0926654ab09c291a7834661f2351842c4f7b,gaits5.tex,3238,3242
GLC5:corollary:c:O on LS,GLC5,cor,corollary,,c:O on LS,The core of the proof,,,"\label{c:O on LS} For $g\geq 2$, for every connected component $\alpha$ of $\LS_\cG$, the map $$k\to \Gamma(\LS_{\cG,\alpha},\CO_{\LS_{\cG,\alpha}})$$ is an isomorphism.",32ac768262bdbe8a1fb8a37ad6bb4568b621d41bf6a144aebe34a83c8df05730,gaits5.tex,3409,3413
GLC5:remark:auto0035@L3415,GLC5,rem,remark,,,The core of the proof,,,One can prove \corref{c:O on LS} directly by a deformation argument using \cite[Theorem 4.2]{FT}.,4a2dc69762b00cfddecfa9336ddccf333c341b8555a37688cc166b728152fbae,gaits5.tex,3415,3418
GLC5:remark:auto0036@L3420,GLC5,rem,remark,,,The core of the proof,,,We remark that Corollary \ref{c:O on LS} is a special feature of the de Rham setting; there are many more global functions on the Betti moduli stack.,696dd6db8378ecebde7fe135cf0a8a1e280e69b41f6ab1df1952dd28125b9d10,gaits5.tex,3420,3423
GLC5:corollary:auto0037@L3429,GLC5,cor,corollary,,,The core of the proof,,,"For $g\geq 2$, for a non-trivial $\CP_{Z_G}$, we have $\Gamma(\LS_\cG,\CL_{\CP_{Z_G}})=0$.",1ec55d14080caedfece8dea4b107fb581b1d105135c7f88a80f7866dba8fd5f9,gaits5.tex,3429,3431
GLC5:remark:auto0038@L3851,GLC5,rem,remark,,,Geometry of \texorpdfstring{$\Bun_G$}{geomBunG},,,"Note that the assertion of \propref{p:compl 1} is false for $G=SL_2$ and $g=2$: in this case the dimension of the semi-stable but unstable locus is $2$, which is $>$ than $$1=3-2=\dim(\Bun_G)-2.$$",84426fbdb6343e092c0df36d521f45b23fae4c64b19a0a082a80e4f5b99beabd,gaits5.tex,3851,3855
GLC5:lemma:l:LS P estim,GLC5,lem,lemma,,l:LS P estim,Geometry of \texorpdfstring{$\Bun_G$}{geomBunG},,,\hfill \label{l:LS P estim} \smallskip \noindent{\em(a)} Each fiber of the map $\sfq$ has dimension $\leq \dim(\fn(P))\cdot (2g-1)$. \smallskip \noindent{\em(b)} There exists a dense open substack of $\LS_M$ over which $\sfq$ is smooth.,dbc5dfa7210ceb189fd88990a74733b5f4a9ee8ea2deaa5781b4e7f7e9d6fc27,gaits5.tex,3891,3903
GLC5:corollary:c:LS P estim,GLC5,cor,corollary,,c:LS P estim,Geometry of \texorpdfstring{$\Bun_G$}{geomBunG},,,\label{c:LS P estim} $\dim(\LS_P) \leq \dim(\LS_M) + \dim(\fn(P))\cdot (2g-1) - 1$.,f512d521cb2b9776434c4e35a731122d3be5d40e078e4fa6522b5a270cc9e1da,gaits5.tex,3914,3918
GLC5:remark:auto0041@L3950,GLC5,rem,remark,,,Geometry of \texorpdfstring{$\Bun_G$}{geomBunG},,,"Note that the assertion of \propref{p:compl 2} is false for $G=SL_2$ and $g=2$: in this case the dimension of the reducible locus is $5$, which is greater than $$4=6-2=\dim(\LS_G)-2.$$",b83f1b07009c529d0494db656c37103704095f978b3d43df8257f2b680cb7584,gaits5.tex,3950,3954
GLC5:lemma:auto0042@L3991,GLC5,lem,lemma,,,Geometry of \texorpdfstring{$\Bun_G$}{geomBunG},,,Let $Y$ be a quasi-smooth scheme of virtual dimension $d$. Suppose that $m$ is an integer such that for all field-valued points $y\in Y$ we have $$\dim(H^{-1}(T^*_y(Y)))\leq m.$$ Then $\dim(Y)\leq d+m$.,1fb10335f5248da3a02cc5f03301a3b96843cfa113e63d14b30da211841ddbad,gaits5.tex,3991,3998
GLC5:corollary:auto0043@L4010,GLC5,cor,corollary,,,Geometry of \texorpdfstring{$\Bun_G$}{geomBunG},,,"Let $\CY$ be a quasi-smooth algebraic stack of virtual dimension\footnote{Recall that for a quasi-smooth algebraic stack $\CY$, its dimension/virtual dimension are defined as follows: for a smooth cover $Y\to \CY$ with $Y$ a scheme, the dimension/virtual dimension of $\CY$ equals…",d752c952efc121fc87df95a67d6a9ee607396e3b50ee03e22f373c3fa6c52c02,gaits5.tex,4010,4019
GLC5:remark:auto0044@L4138,GLC5,rem,remark,,,Geometry of \texorpdfstring{$\Bun_G$}{geomBunG},,,"The above argument can be refined to prove the following criterion (originally due to A.~Weil) for a $G$-bundle $\CP_G$ to admit a connection: \medskip This happens if and only if, for every reduction of $\CP_G$ to a \emph{Levi subgroup} $M$, this reduction, viewed as an $M$-bund…",49ee3f8828e9775adcad63831b27e47b681920c61a8ad9a15dde3547d394a096,gaits5.tex,4138,4148
GLC5:remark:r:not 1 aff,GLC5,rem,remark,,r:not 1 aff,2-Fourier-Mukai transform of the automorphic category,,,"\label{r:not 1 aff} The central players in the paper \cite{Ga3} are prestacks that are \emph{1-affine}, i.e., those for each the functor of \emph{enhanced} global sections \begin{equation} \label{e:glob sect shv categ} \on{ShvCat}(\CY)\overset{\bGamma^{\on{enh}}(\CY,-)}\longright…",e04cb4350c6bcecb7fbfe0768475eb994b105b2e37723811c9c344bd896b76bb,gaits5.tex,4279,4295
GLC5:lemma:l:invol,GLC5,lem,lemma,,l:invol,2-Fourier-Mukai transform of the automorphic category,,,"\label{l:invol} Under the above circumstances, if $\on{2-FM}_{\CY_1\to \CY_2}$ is an equivalence, then so is $\on{2-FM}_{\CY_2\to \CY_1}$, and $$\on{2-FM}_{\CY_2\to \CY_1}\circ \on{2-FM}_{\CY_1\to \CY_2}\simeq \on{Id}.$$",e1d7b711c3428468d6590d7d9dfffec0e43e7fff6e3f7339ee63aee1e3be0709,gaits5.tex,4363,4367
GLC5:lemma:l:Hecke 1 abs gen,GLC5,lem,lemma,,l:Hecke 1 abs gen,2-Fourier-Mukai transform of the automorphic category,,,"\label{l:Hecke 1 abs gen} Under the identification of \eqref{e:fiber FM gen zero}, the action of $a$ on $\bC_2|_{\zero_{\CH_2}}$ corresponds to the endofunctor of $\bC_1$, given by tensoring wity $\CL_a$.",7f21717d30b24fbe911c16509e8e0e773fb1cf23bd2eecef9a696f7ee892e35b,gaits5.tex,4424,4427
GLC5:lemma:l:Hecke 0 abs gen,GLC5,lem,lemma,,l:Hecke 0 abs gen,2-Fourier-Mukai transform of the automorphic category,,,"\label{l:Hecke 0 abs gen} Under the identification of \eqref{e:fiber FM gen zero}, the direct summand $$\bC_{1,\omega}:=\Gamma((\CH_1)_\omega,\ul\bC_1)\subset \Gamma(\CH_1,\ul\bC_1)=\bC_1$$ corresponds to the direct summand $$(\ul\bC_2|_{\one_{\CH_2}})_\omega \subset \ul\bC_2|_{\…",234ae2ae8b67c24dc1d6073ad1b117bf466e92492b7141d6c59c77047772ff12,gaits5.tex,4451,4456
GLC5:lemma:l:fiber and global sects gen,GLC5,lem,lemma,,l:fiber and global sects gen,2-Fourier-Mukai transform of the automorphic category,,,"\label{l:fiber and global sects gen} For $\ul\bC_1\in \ShvCat(\CH_1)$, the following diagram commutes: $$ \CD \bGamma(\CH_2,\on{2-FM}_{\CH_1\to \CH_2}(\ul\bC_1)) @>{\on{ev}|_{h_2}}>> \on{2-FM}_{\CH_2\to \CH_1}(\ul\bC_1)|_{h_2} \\ @A{\text{\eqref{e:fiber FM gen zero}}}A{\sim}A \\…",0ab0eb73a91ac693c9123d378fd4ef1c0694780ce7ce11f04e0e4ff37a5d0a52,gaits5.tex,4462,4493
GLC5:theorem:t:Verdier FM,GLC5,thm,theorem,,t:Verdier FM,2-Fourier-Mukai transform of the automorphic category,,,\label{t:Verdier FM} The pairing \eqref{e:Verdier pairing Gamma} is of 2-Fourier-Mukai type.,5280adef0f73beff565bfd8461ca33bb3894e4a89a821cb483d45edd3652031c,gaits5.tex,4528,4530
GLC5:corollary:c:Verdier FM invol,GLC5,cor,corollary,,c:Verdier FM invol,2-Fourier-Mukai transform of the automorphic category,,,"\label{c:Verdier FM invol} The composition $$\on{2-FM}_{\on{Ge}_{\Gamma^\vee(1)}(X)\to \on{Ge}_{\Gamma}(X)}\circ \on{2-FM}_{\on{Ge}_{\Gamma}(X)\to \on{Ge}_{\Gamma^\vee(1)}(X)}$$ is the involution of $\on{ShvCat}(\on{Ge}_{\Gamma}(X))$ coming from the inversion on $\Gamma$, $$(\Gam…",8c17daaf5323a74b5c694d0c31dad06e4ed13ff01108d6fa1a9074a86569bd46,gaits5.tex,4596,4603
GLC5:lemma:l:sgrp,GLC5,lem,lemma,,l:sgrp,2-Fourier-Mukai transform of the automorphic category,,,"\label{l:sgrp} There is a canonical equivalence $$\bGamma\left(\on{Ge}_{\Gamma_1}(X), (\ul\bC_\Gamma|_{\on{Ge}_{\Gamma_1}(X)})_{\CG_{\fG_{\Gamma_1^\vee(1)}}}\right) \simeq \bGamma\biggl(\on{Ge}_{\Gamma^\vee(1)}(X)\underset{\on{Ge}_{\Gamma_1^\vee(1)}(X)}\times \{\fG_{\Gamma_1^\vee…",66fc305237d6930ea0069ba8995470712099cf241dabbab5bb54f3fbc3376d0b,gaits5.tex,4664,4668
GLC5:lemma:l:Hecke 0 abs,GLC5,lem,lemma,,l:Hecke 0 abs,2-Fourier-Mukai transform of the automorphic category,,,"\label{l:Hecke 0 abs} Under the identification \eqref{e:fib glob sect neutral}, the action of $\CO_{\on{Ge}_{\Gamma}(X),\alpha}$ on $\bC_\Gamma$ corresponds to the action of $\sP_\alpha$ on $\ul\bC_{\Gamma^\vee(1)}|_{\fG^0_{\Gamma^\vee(1)}}$.",4f496aedc3c4abd750d12310f035ddba04589b9950991927224f3e84135de890,gaits5.tex,4706,4710
GLC5:lemma:l:Hecke 1 abs,GLC5,lem,lemma,,l:Hecke 1 abs,2-Fourier-Mukai transform of the automorphic category,,,"\label{l:Hecke 1 abs} Under the identification \eqref{e:fib glob sect neutral}, the action of $\CL^{\otimes -1}_{\CP_{\Gamma^\vee(1)}}$ on $\bC_\Gamma$ corresponds to the action of $\CP_{\Gamma^\vee(1)}$ on $\ul\bC_{\Gamma^\vee(1)}|_{\fG^0_{\Gamma^\vee(1)}}$.",c22603176115b968c4361dcddfec7e7a318cfd2a215a03f5e44b371022948592,gaits5.tex,4733,4736
GLC5:lemma:l:fiber and global sects,GLC5,lem,lemma,,l:fiber and global sects,2-Fourier-Mukai transform of the automorphic category,,,\label{l:fiber and global sects} The following diagram commutes: $$ \CD \bC_{\Gamma^\vee(1)} @>{\on{ev}|_{\fG_{\Gamma^\vee(1)}}}>> (\ul\bC_{\Gamma^\vee(1)})|_{\fG_{\Gamma^\vee(1)}} \\ @A{\text{\eqref{e:glob fib sect neutral}}}A{\sim}A @A{\sim}A{\text{\eqref{e:fib glob sect 1}}}A…,a6473e58eecdee4be9d2e3fb6a5b50597b1edcf75d7a755701905fb2897ee8e2,gaits5.tex,4767,4776
GLC5:lemma:auto0056@L4813,GLC5,lem,lemma,,,2-Fourier-Mukai transform of the automorphic category,,,"With respect to the equivalence $\on{2-FM}_{\on{Ge}_{\Gamma}(X)\to \on{Ge}_{\Gamma^\vee(1)}(X)}$, the objects $$\ul\QCoh^\Gamma(\Bun_T) \text{ and } \ul\QCoh^{\Gamma^\vee(1)}(\Bun_{T^\vee_1})$$ correspond to one another.",ea3dc6dca996621ef0bfee9c9df1ca61bc117285fce1441b2112d4dc54146dc3,gaits5.tex,4813,4817
GLC5:remark:r:twisted groups,GLC5,rem,remark,,r:twisted groups,2-Fourier-Mukai transform of the automorphic category,,,"\label{r:twisted groups} We can think $\Bun_{G,\fG_{Z_G}}$ as follows: pick a $G_{\on{ad}}$-torsor $\CP_{G_{\on{ad}}}$ that maps to $\fG_{Z_G}$, and let $$G_{\CP_{G_{\on{ad}}}}$$ be the corresponding (non-pure) inner form of the constant group-scheme with fiber $G$. \medskip Then…",84aa124d377b0dc4b045d4d8eb755a2eaa1e18867718672392b218c619b3456e,gaits5.tex,4923,4938
GLC5:theorem:t:FM L,GLC5,thm,theorem,,t:FM L,2-Fourier-Mukai transform of the automorphic category,,,"\label{t:FM L} Under the identification $\pi_1(\cG)\simeq (Z_G)^\vee(1)$, we have $$\on{2-FM}_{\on{Ge}_{Z_G}(X)\to \on{Ge}_{\pi_1(\cG)}(X)}\left(\ul{\Dmod}^{Z_G}_{\frac{1}{2}}(\Bun_{G_{\on{ad}}})\right)\simeq \ul{\Dmod}^{\pi_1(\cG)}_{\frac{1}{2}}(\Bun_G),$$ up to the inversion in…",f7b51134672801fb4e270f1e6129e71f7eae22559f27c0086d53f9856f32c616,gaits5.tex,4976,4982
GLC5:corollary:c:FM L,GLC5,cor,corollary,,c:FM L,2-Fourier-Mukai transform of the automorphic category,,,"\label{c:FM L} Under the identification $Z_G\simeq (\pi_1(\cG)^\vee)(1)$, we have: $$\on{2-FM}_{\on{Ge}_{\pi_1(\cG)}(X)\to \on{Ge}_{Z_G}(X)}\left(\ul{\Dmod}^{\pi_1(\cG)}_{\frac{1}{2}}(\Bun_G)\right) \simeq \ul{\Dmod}^{Z_G}_{\frac{1}{2}}(\Bun_{G_{\on{ad}}}).$$",bd5e119de93696257e15ff9a1a2b863c7274bc316ba0d2d9b1234b70bc16356a,gaits5.tex,4986,4990
GLC5:proposition:p:key local,GLC5,prop,proposition,,p:key local,2-Fourier-Mukai transform of the automorphic category,,,"\label{p:key local} There is a canonically defined action of the monoidal category $\Rep(\cG_{\on{sc}})_{\Ran,\fG^{\otimes -1}_{\pi_1(\cG)}}$ on $\Dmod_{\frac{1}{2}}(\Bun_{G_{\on{ad}}})_{\CG_{\fG_{\pi_1(\cG)}}}$. Moreover, the following properties hold: \smallskip \noindent{\em(a…",e57a5d68fd6359c89fd1dad8a154bf9a3b869b1710dde1f7ee8a132124c8a51a,gaits5.tex,5096,5115
GLC5:lemma:l:L FM glob sect,GLC5,lem,lemma,,l:L FM glob sect,2-Fourier-Mukai transform of the automorphic category,,,"\label{l:L FM glob sect} The functor \begin{multline} \label{e:FM L glob} \bGamma\left(\on{Ge}_{\pi_1(\cG)}(X),\ul{\Dmod}^{\pi_1(\cG)}_{\frac{1}{2}}(\Bun_G)\right)\to \\ \to \bGamma\left(\on{Ge}_{\pi_1(\cG)}(X),\on{2-FM}_{\on{Ge}_{Z_G}(X)\to \on{Ge}_{\pi_1(\cG)}(X)}\left(\ul{\Dmo…",b169bb49075d0387e161746ed22ef92e476c62e735bbb95763eb56c9c8290ac4,gaits5.tex,5137,5153
GLC5:remark:e:Gamma gr,GLC5,rem,remark,,e:Gamma gr,2-Fourier-Mukai transform of the automorphic category,,,"Here is an explicit description of the spaces $\on{Ge}_\Gamma(\cD_{\ul{x}})$, $\on{Ge}_\Gamma(\cD^\times_{\ul{x}})$ and $\on{Ge}_\Gamma(\cD_{\ul{x}})_{\ul{x}}$: \medskip Write $\Gamma$ as the kernel of a homomorphism of two tori $T_0\to T_1$. Then $$\on{Ge}_\Gamma(\cD_{\ul{x}})=B…",761355cbc2090fe836ceae99acf4f993a2e05ea2915793f485c087adff650ee2,gaits5.tex,5244,5272
GLC5:remark:auto0063@L5287,GLC5,rem,remark,,,2-Fourier-Mukai transform of the automorphic category,,,"Although we do not need it in what follows, we remark that the pairing \eqref{e:Verdier pairing Gamma loc} is also of Fourier-Mukai type. When $\ul{x}=x$ is a singleton, this follows immediately from the identifications $$\on{Ge}_\Gamma(\cD_{\ul{x}})_{\ul{x}} \simeq \Gamma(-1) \t…",dd1d41274c8008cb1642180a8f79f9520df02c1cc715e83df750b9aea7f3e429,gaits5.tex,5287,5292
GLC5:remark:auto0064@L5334,GLC5,rem,remark,,,2-Fourier-Mukai transform of the automorphic category,,,Note that the map \eqref{e:loc Hecke to gerbes} induces a bijection on the sets of connected components when $G$ is simply-connected.,0eef021b007cece9f0f563b04fc3ec7517faab10fa362f5bbfd843c67e6da68b,gaits5.tex,5334,5337
GLC5:lemma:auto0065@L5363,GLC5,lem,lemma,,,2-Fourier-Mukai transform of the automorphic category,,,"There exists a monoidal functor $$\Sat^{\on{nv}}_{G_{\on{ad}},\fG^{\on{loc}}_{\pi_1(\cG)}}: \Rep(\cG_{\on{sc}})_{\ul{x},\fG^{\otimes -1}_{\pi_1(\cG)}}\to \Sph(G_{\on{ad}})_{\ul{x},\CG_{\fG^{\on{loc}}_{\pi_1(\cG)}}}.$$",333affe28a14a1ed7b061cad5beb73691d0016b2fc805938e770cc2818b1ef59,gaits5.tex,5363,5367
GLC5:remark:auto0066@L5559,GLC5,rem,remark,,,2-Fourier-Mukai transform of the automorphic category,,,"We claim that $\Op^{\on{mon-free}}_{\cG,x}$ maps in fact to a twisted form of the affine Grassmannian of the group $\cG$, so that \eqref{e:mon-free opers to Ge} factors via this map\footnote{This remark is inessential for the sequel and the reader may choose to skip it.}. \medski…",36359bfa58397bd67c6900416cb031bca30cd5deac08032d28dd8756448e5323,gaits5.tex,5559,5600
GLC5:corollary:c:twisted BunG,GLC5,cor,corollary,,c:twisted BunG,2-Fourier-Mukai transform of the automorphic category,,,"\label{c:twisted BunG} For a $Z_G$-gerbe $\fG_{Z_G}$ on $X$, we have a canonical equivalence: $$\Dmod_{\frac{1}{2}}(\Bun_{G,\fG^{-1}_{Z_G}}) \simeq \Dmod_{\frac{1}{2}}(\Bun_{G})\underset{\QCoh(\LS_\cG)}\otimes \QCoh(\LS_\cG)_{\CG_{\fG_{Z_G}}},$$ where $\QCoh(\LS_\cG)_{\CG_{\fG_{Z…",70e6db4078b5106fb65cc4f5f97d82501fba23ce1e04edf75c894c912f336a2c,gaits5.tex,5657,5663
